id,condition,trial,gamblep,gamblex,value,gambleid,gambletype,samplesize,confidence,samplesizecat
s31,experience,82,0.2,16,8,1,$-bet,10,5,s
s31,experience,83,0.8,4,2,4,p-bet,5,5,xs
s31,experience,85,0.8333333,2.4,1,5,p-bet,12,5,s
s31,experience,86,0.2,16,8,1,$-bet,5,5,xs
s31,experience,87,0.2,16,3,1,$-bet,5,5,xs
s31,experience,89,0.8,4,2,4,p-bet,5,5,xs
s31,experience,90,0.8571429,4.7,2,6,p-bet,21,5,m
s31,description,1,0.8,4,2,4,p-bet,,5,--
s31,description,2,0.167,12,3,2,$-bet,,5,--
s31,description,3,0.167,12,3,2,$-bet,,5,--
s31,description,4,0.833,2.4,1.8,5,p-bet,,5,--
s31,description,5,0.857,4.7,3,6,p-bet,,5,--
s31,description,6,0.2,16,3,1,$-bet,,5,--
s31,description,7,0.8,4,3,4,p-bet,,5,--
s31,description,8,0.2,16,4,1,$-bet,,5,--
s31,description,9,0.857,4.7,3,6,p-bet,,5,--
s31,description,10,0.143,28,2,3,$-bet,,5,--
s31,description,11,0.833,2.4,1.8,5,p-bet,,5,--
s31,description,12,0.8,4,3,4,p-bet,,5,--
s31,description,13,0.833,2.4,1.8,5,p-bet,,5,--
s31,description,14,0.857,4.7,3,6,p-bet,,5,--
s31,description,15,0.143,28,2,3,$-bet,,5,--
s31,description,16,0.143,28,10,3,$-bet,,5,--
s31,description,17,0.167,12,4,2,$-bet,,5,--
s31,description,18,0.2,16,3,1,$-bet,,5,--
s32,experience,1,0.8571429,4.7,4.2,6,p-bet,42,4,l
s32,experience,3,0.1428571,28,10,3,$-bet,7,3,xs
s32,experience,5,0.8,4,3.6,4,p-bet,30,6,l
s32,experience,7,0.16666667,12,5.9,2,$-bet,6,4,xs
s32,experience,8,0.8571429,4.7,4.3,6,p-bet,14,5,s
s32,experience,9,0.1428571,28,8,3,$-bet,14,5,s
s32,experience,10,0.2,16,5,1,$-bet,15,4,m
s32,experience,11,0.8333333,2.4,2.2,5,p-bet,18,6,m
s32,experience,12,0.8333333,2.4,2.2,5,p-bet,36,6,l
s32,experience,13,0.8333333,2.4,2.1,5,p-bet,36,6,l
s32,experience,16,0.2,16,9,1,$-bet,15,4,m
s32,experience,18,0.8,4,3.5,4,p-bet,10,5,s
s32,experience,20,0.8,4,3.5,4,p-bet,15,5,m
s32,experience,21,0.2,16,6,1,$-bet,5,4,xs
s32,experience,22,0.8,4,3,4,p-bet,10,4,s
s32,experience,24,0.8,4,3.1,4,p-bet,5,4,xs
s32,experience,25,0.2,16,6,1,$-bet,30,5,l
s32,experience,26,0.8571429,4.7,3.7,6,p-bet,42,5,l
s32,experience,27,0.1428571,28,8,3,$-bet,42,3,l
s32,experience,28,0.2,16,5,1,$-bet,10,4,s
s32,experience,29,0.8,4,2.9,4,p-bet,30,4,l
s32,experience,32,0.8571429,4.7,4,6,p-bet,21,5,m
s32,experience,33,0.1428571,28,6,3,$-bet,42,3,l
s32,experience,34,0.16666667,12,3.5,2,$-bet,18,3,m
s32,experience,35,0.1428571,28,5,3,$-bet,42,6,l
s32,experience,36,0.16666667,12,3,2,$-bet,36,4,l
s32,experience,37,0.8333333,2.4,2,5,p-bet,6,6,xs
s32,experience,39,0.8571429,4.7,4.3,6,p-bet,7,5,xs
s32,experience,40,0.16666667,12,2.5,2,$-bet,18,4,m
s32,experience,41,0.8571429,4.7,4,6,p-bet,7,4,xs
s32,experience,42,0.8,4,3.5,4,p-bet,30,5,l
s32,experience,43,0.8,4,3,4,p-bet,5,5,xs
s32,experience,44,0.8,4,2.9,4,p-bet,15,4,m
s32,experience,45,0.1428571,28,5,3,$-bet,21,5,m
s32,experience,46,0.2,16,4,1,$-bet,30,4,l
s32,experience,47,0.8333333,2.4,1.2,5,p-bet,18,4,m
s32,experience,48,0.2,16,6,1,$-bet,15,2,m
s32,experience,49,0.8,4,3,4,p-bet,10,5,s
s32,experience,50,0.16666667,12,4,2,$-bet,36,5,l
s32,experience,51,0.16666667,12,3,2,$-bet,36,4,l
s32,experience,52,0.8,4,3.5,4,p-bet,5,5,xs
s32,experience,53,0.2,16,4,1,$-bet,5,4,xs
s32,experience,54,0.16666667,12,3,2,$-bet,12,4,s
s32,experience,55,0.2,16,3.5,1,$-bet,30,5,l
s32,experience,56,0.8571429,4.7,3.7,6,p-bet,14,4,s
s32,experience,58,0.8333333,2.4,2.1,5,p-bet,18,5,m
s32,experience,59,0.1428571,28,10,3,$-bet,7,2,xs
s32,experience,60,0.8571429,4.7,4,6,p-bet,42,4,l
s32,experience,61,0.16666667,12,6,2,$-bet,18,5,m
s32,experience,62,0.8571429,4.7,4,6,p-bet,21,4,m
s32,experience,63,0.1428571,28,5,3,$-bet,21,3,m
s32,experience,64,0.1428571,28,5,3,$-bet,14,4,s
s32,experience,65,0.8,4,2.6,4,p-bet,15,5,m
s32,experience,66,0.8333333,2.4,2.1,5,p-bet,12,4,s
s32,experience,67,0.8333333,2.4,2,5,p-bet,6,5,xs
s32,experience,68,0.8571429,4.7,2.5,6,p-bet,14,2,s
s32,experience,69,0.8333333,2.4,2.1,5,p-bet,12,5,s
s32,experience,71,0.2,16,4,1,$-bet,10,4,s
s32,experience,73,0.8571429,4.7,3.5,6,p-bet,21,4,m
s32,experience,74,0.16666667,12,3.5,2,$-bet,6,3,xs
s32,experience,75,0.8571429,4.7,3,6,p-bet,7,2,xs
s32,experience,76,0.1428571,28,5,3,$-bet,14,5,s
s32,experience,77,0.16666667,12,3,2,$-bet,6,3,xs
s32,experience,78,0.2,16,5.4,1,$-bet,10,4,s
s32,experience,79,0.8333333,2.4,1.8,5,p-bet,12,4,s
s32,experience,81,0.1428571,28,4,3,$-bet,21,5,m
s32,experience,83,0.8333333,2.4,1.9,5,p-bet,36,5,l
s32,experience,84,0.16666667,12,3,2,$-bet,12,4,s
s32,experience,86,0.16666667,12,3.7,2,$-bet,12,4,s
s32,experience,87,0.8333333,2.4,1.9,5,p-bet,6,4,xs
s32,experience,88,0.2,16,5,1,$-bet,5,2,xs
s32,experience,90,0.1428571,28,6.5,3,$-bet,7,3,xs
s32,description,1,0.143,28,7.5,3,$-bet,,3,--
s32,description,2,0.2,16,5,1,$-bet,,4,--
s32,description,3,0.857,4.7,4,6,p-bet,,4,--
s32,description,4,0.833,2.4,2,5,p-bet,,4,--
s32,description,5,0.143,28,7,3,$-bet,,4,--
s32,description,6,0.167,12,4,2,$-bet,,5,--
s32,description,7,0.2,16,4,1,$-bet,,3,--
s32,description,8,0.2,16,4,1,$-bet,,5,--
s32,description,9,0.8,4,3.5,4,p-bet,,4,--
s32,description,10,0.8,4,3.5,4,p-bet,,5,--
s32,description,11,0.857,4.7,4.3,6,p-bet,,4,--
s32,description,12,0.8,4,3.5,4,p-bet,,5,--
s32,description,13,0.857,4.7,4.2,6,p-bet,,4,--
s32,description,14,0.143,28,6,3,$-bet,,4,--
s32,description,15,0.167,12,3,2,$-bet,,4,--
s32,description,16,0.833,2.4,2,5,p-bet,,4,--
s32,description,17,0.833,2.4,2,5,p-bet,,3,--
s32,description,18,0.167,12,3,2,$-bet,,5,--
s33,experience,1,0.8571429,4.7,3.5,6,p-bet,14,5,s
s33,experience,3,0.8333333,2.4,2,5,p-bet,6,6,xs
s33,experience,4,0.1428571,28,6,3,$-bet,7,5,xs
s33,experience,5,0.8,4,3,4,p-bet,10,5,s
s33,experience,8,0.8571429,4.7,4.7,6,p-bet,7,5,xs
s33,experience,9,0.1428571,28,6,3,$-bet,7,5,xs
s33,experience,10,0.16666667,12,3.5,2,$-bet,18,4,m
s33,experience,11,0.8,4,3,4,p-bet,15,5,m
s33,experience,14,0.1428571,28,3.5,3,$-bet,21,5,m
s33,experience,15,0.16666667,12,2.4,2,$-bet,12,6,s
s33,experience,16,0.2,16,4,1,$-bet,30,5,l
s33,experience,19,0.16666667,12,2.4,2,$-bet,36,5,l
s33,experience,20,0.8,4,3.2,4,p-bet,10,6,s
s33,experience,21,0.8333333,2.4,2,5,p-bet,36,6,l
s33,experience,22,0.2,16,4,1,$-bet,15,6,m
s33,experience,23,0.16666667,12,2,2,$-bet,6,6,xs
s33,experience,24,0.8333333,2.4,2,5,p-bet,18,6,m
s33,experience,25,0.16666667,12,2,2,$-bet,6,6,xs
s33,experience,26,0.8,4,3.2,4,p-bet,10,6,s
s33,experience,27,0.8,4,3,4,p-bet,30,6,l
s33,experience,28,0.2,16,4,1,$-bet,10,6,s
s33,experience,29,0.8,4,3.2,4,p-bet,5,6,xs
s33,experience,30,0.8333333,2.4,2,5,p-bet,36,6,l
s33,experience,31,0.2,16,4,1,$-bet,5,6,xs
s33,experience,32,0.8,4,3.2,4,p-bet,15,4,m
s33,experience,33,0.16666667,12,2.4,2,$-bet,18,6,m
s33,experience,34,0.8571429,4.7,3.5,6,p-bet,21,3,m
s33,experience,36,0.16666667,12,2.4,2,$-bet,18,6,m
s33,experience,37,0.8571429,4.7,4,6,p-bet,14,4,s
s33,experience,39,0.2,16,4,1,$-bet,15,6,m
s33,experience,40,0.2,16,4,1,$-bet,10,6,s
s33,experience,41,0.2,16,4,1,$-bet,30,6,l
s33,experience,43,0.8333333,2.4,2,5,p-bet,36,6,l
s33,experience,44,0.8,4,3.2,4,p-bet,30,5,l
s33,experience,45,0.1428571,28,4.6,3,$-bet,14,4,s
s33,experience,46,0.8333333,2.4,2,5,p-bet,12,6,s
s33,experience,47,0.8333333,2.4,2,5,p-bet,12,6,s
s33,experience,50,0.8571429,4.7,4,6,p-bet,42,5,l
s33,experience,51,0.16666667,12,2.4,2,$-bet,12,6,s
s33,experience,52,0.1428571,28,4.7,3,$-bet,42,4,l
s33,experience,53,0.8571429,4.7,4.1,6,p-bet,42,3,l
s33,experience,54,0.8571429,4.7,4.1,6,p-bet,7,4,xs
s33,experience,55,0.2,16,2.7,1,$-bet,30,5,l
s33,experience,56,0.1428571,28,4.7,3,$-bet,14,5,s
s33,experience,57,0.2,16,4,1,$-bet,5,5,xs
s33,experience,59,0.8,4,3.2,4,p-bet,30,6,l
s33,experience,60,0.16666667,12,2.4,2,$-bet,36,5,l
s33,experience,63,0.8333333,2.4,2,5,p-bet,6,6,xs
s33,experience,64,0.1428571,28,4.7,3,$-bet,42,5,l
s33,experience,65,0.8333333,2.4,2,5,p-bet,12,6,s
s33,experience,66,0.8333333,2.4,2,5,p-bet,6,6,xs
s33,experience,68,0.8,4,3.2,4,p-bet,5,6,xs
s33,experience,69,0.1428571,28,4.7,3,$-bet,7,6,xs
s33,experience,71,0.1428571,28,4.7,3,$-bet,21,5,m
s33,experience,72,0.2,16,4,1,$-bet,10,6,s
s33,experience,73,0.16666667,12,2,2,$-bet,36,6,l
s33,experience,74,0.2,16,4,1,$-bet,5,6,xs
s33,experience,75,0.1428571,28,4.7,3,$-bet,42,6,l
s33,experience,76,0.2,16,4,1,$-bet,15,6,m
s33,experience,77,0.8333333,2.4,2,5,p-bet,18,6,m
s33,experience,78,0.16666667,12,2.4,2,$-bet,12,6,s
s33,experience,79,0.1428571,28,4.7,3,$-bet,14,5,s
s33,experience,80,0.8333333,2.4,2,5,p-bet,18,5,m
s33,experience,81,0.8,4,3.2,4,p-bet,15,6,m
s33,experience,82,0.16666667,12,2.4,2,$-bet,6,6,xs
s33,experience,83,0.8571429,4.7,4.1,6,p-bet,7,5,xs
s33,experience,84,0.1428571,28,4.7,3,$-bet,21,6,m
s33,experience,85,0.8571429,4.7,4.1,6,p-bet,14,5,s
s33,experience,87,0.8,4,3.2,4,p-bet,5,6,xs
s33,experience,88,0.8571429,4.7,4.1,6,p-bet,42,4,l
s33,experience,89,0.8571429,4.7,4.1,6,p-bet,21,4,m
s33,experience,90,0.8571429,4.7,4.2,6,p-bet,21,3,m
s33,description,1,0.167,12,2.4,2,$-bet,,5,--
s33,description,2,0.143,28,3,3,$-bet,,3,--
s33,description,3,0.143,28,3,3,$-bet,,3,--
s33,description,4,0.2,16,3.2,1,$-bet,,6,--
s33,description,5,0.8,4,3.2,4,p-bet,,6,--
s33,description,6,0.833,2.4,2,5,p-bet,,5,--
s33,description,7,0.833,2.4,2,5,p-bet,,5,--
s33,description,8,0.857,4.7,4.1,6,p-bet,,5,--
s33,description,9,0.833,2.4,2,5,p-bet,,5,--
s33,description,10,0.857,4.7,4,6,p-bet,,3,--
s33,description,11,0.2,16,3.2,1,$-bet,,5,--
s33,description,12,0.857,4.7,4.1,6,p-bet,,5,--
s33,description,13,0.8,4,3.2,4,p-bet,,6,--
s33,description,14,0.143,28,4.7,3,$-bet,,5,--
s33,description,15,0.167,12,2,2,$-bet,,4,--
s33,description,16,0.2,16,3.2,1,$-bet,,6,--
s33,description,17,0.167,12,2,2,$-bet,,5,--
s33,description,18,0.8,4,3.2,4,p-bet,,6,--
s34,experience,1,0.8,4,3.5,4,p-bet,5,4,xs
s34,experience,3,0.1428571,28,1,3,$-bet,42,5,l
s34,experience,4,0.16666667,12,1,2,$-bet,6,5,xs
s34,experience,5,0.8333333,2.4,2,5,p-bet,12,5,s
s34,experience,6,0.8333333,2.4,2.3,5,p-bet,12,5,s
s34,experience,7,0.8333333,2.4,2,5,p-bet,6,5,xs
s34,experience,8,0.8,4,3,4,p-bet,10,4,s
s34,experience,9,0.8,4,3,4,p-bet,30,4,l
s34,experience,10,0.8571429,4.7,4,6,p-bet,7,4,xs
s34,experience,11,0.8571429,4.7,3,6,p-bet,42,3,l
s34,experience,12,0.8571429,4.7,3,6,p-bet,14,4,s
s34,experience,13,0.2,16,1,1,$-bet,15,5,m
s34,experience,14,0.1428571,28,0,3,$-bet,14,5,s
s34,experience,15,0.16666667,12,0,2,$-bet,6,5,xs
s34,experience,16,0.1428571,28,0,3,$-bet,7,5,xs
s34,experience,17,0.8,4,3.5,4,p-bet,15,5,m
s34,experience,18,0.8571429,4.7,4,6,p-bet,7,5,xs
s34,experience,19,0.8,4,3,4,p-bet,30,4,l
s34,experience,20,0.8333333,2.4,2,5,p-bet,36,4,l
s34,experience,22,0.2,16,0,1,$-bet,30,4,l
s34,experience,23,0.8,4,3,4,p-bet,5,4,xs
s34,experience,25,0.16666667,12,0,2,$-bet,18,5,m
s34,experience,26,0.16666667,12,0,2,$-bet,36,5,l
s34,experience,27,0.8571429,4.7,4.5,6,p-bet,7,5,xs
s34,experience,30,0.2,16,0,1,$-bet,10,5,s
s34,experience,31,0.2,16,1,1,$-bet,15,4,m
s34,experience,32,0.16666667,12,1,2,$-bet,12,4,s
s34,experience,33,0.8333333,2.4,2,5,p-bet,36,4,l
s34,experience,34,0.16666667,12,0,2,$-bet,18,5,m
s34,experience,35,0.2,16,1,1,$-bet,5,4,xs
s34,experience,36,0.1428571,28,0,3,$-bet,7,6,xs
s34,experience,39,0.16666667,12,0,2,$-bet,18,5,m
s34,experience,40,0.16666667,12,1,2,$-bet,36,3,l
s34,experience,42,0.8333333,2.4,2,5,p-bet,6,4,xs
s34,experience,43,0.8571429,4.7,4,6,p-bet,42,5,l
s34,experience,44,0.8,4,3,4,p-bet,15,5,m
s34,experience,45,0.1428571,28,20,3,$-bet,14,4,s
s34,experience,46,0.8571429,4.7,4,6,p-bet,21,4,m
s34,experience,47,0.8333333,2.4,2,5,p-bet,12,5,s
s34,experience,50,0.8,4,3,4,p-bet,15,5,m
s34,experience,51,0.2,16,1,1,$-bet,10,4,s
s34,experience,52,0.1428571,28,1,3,$-bet,14,4,s
s34,experience,53,0.1428571,28,0,3,$-bet,42,4,l
s34,experience,54,0.16666667,12,0,2,$-bet,36,4,l
s34,experience,55,0.2,16,1,1,$-bet,30,4,l
s34,experience,56,0.2,16,2,1,$-bet,5,4,xs
s34,experience,58,0.8,4,3,4,p-bet,30,4,l
s34,experience,60,0.2,16,2,1,$-bet,15,4,m
s34,experience,61,0.8,4,3.5,4,p-bet,10,4,s
s34,experience,63,0.16666667,12,0,2,$-bet,12,5,s
s34,experience,65,0.8333333,2.4,2,5,p-bet,6,4,xs
s34,experience,66,0.8571429,4.7,4,6,p-bet,42,5,l
s34,experience,67,0.1428571,28,1,3,$-bet,7,4,xs
s34,experience,69,0.8571429,4.7,4.5,6,p-bet,21,4,m
s34,experience,70,0.2,16,1,1,$-bet,5,4,xs
s34,experience,71,0.2,16,1,1,$-bet,10,4,s
s34,experience,72,0.1428571,28,1,3,$-bet,21,4,m
s34,experience,73,0.8571429,4.7,3,6,p-bet,21,4,m
s34,experience,74,0.8333333,2.4,1.5,5,p-bet,36,4,l
s34,experience,76,0.8333333,2.4,2,5,p-bet,18,5,m
s34,experience,77,0.16666667,12,1,2,$-bet,12,4,s
s34,experience,78,0.8,4,3,4,p-bet,5,4,xs
s34,experience,79,0.8571429,4.7,4.5,6,p-bet,14,4,s
s34,experience,80,0.1428571,28,0,3,$-bet,42,4,l
s34,experience,81,0.16666667,12,0,2,$-bet,6,5,xs
s34,experience,83,0.2,16,0,1,$-bet,30,4,l
s34,experience,84,0.8333333,2.4,2,5,p-bet,18,4,m
s34,experience,85,0.1428571,28,0,3,$-bet,21,4,m
s34,experience,86,0.1428571,28,0,3,$-bet,21,4,m
s34,experience,88,0.8,4,3.5,4,p-bet,10,4,s
s34,experience,89,0.8571429,4.7,4.5,6,p-bet,14,4,s
s34,experience,90,0.8333333,2.4,1.5,5,p-bet,18,4,m
s34,description,1,0.8,4,3,4,p-bet,,3,--
s34,description,2,0.833,2.4,2,5,p-bet,,3,--
s34,description,3,0.167,12,0,2,$-bet,,5,--
s34,description,4,0.857,4.7,4,6,p-bet,,5,--
s34,description,5,0.143,28,0,3,$-bet,,5,--
s34,description,6,0.857,4.7,4,6,p-bet,,5,--
s34,description,7,0.143,28,0,3,$-bet,,5,--
s34,description,8,0.167,12,0,2,$-bet,,5,--
s34,description,9,0.8,4,3,4,p-bet,,4,--
s34,description,10,0.8,4,3,4,p-bet,,4,--
s34,description,11,0.833,2.4,2,5,p-bet,,3,--
s34,description,12,0.143,28,0,3,$-bet,,5,--
s34,description,13,0.2,16,0,1,$-bet,,5,--
s34,description,14,0.167,12,0,2,$-bet,,5,--
s34,description,15,0.857,4.7,4,6,p-bet,,5,--
s34,description,16,0.2,16,1,1,$-bet,,4,--
s34,description,17,0.833,2.4,2,5,p-bet,,4,--
s34,description,18,0.2,16,0,1,$-bet,,5,--
s35,experience,1,0.1428571,28,14,3,$-bet,42,3,l
s35,experience,2,0.8333333,2.4,1,5,p-bet,12,3,s
s35,experience,3,0.8,4,1.5,4,p-bet,30,3,l
s35,experience,4,0.2,16,8,1,$-bet,5,3,xs
s35,experience,8,0.2,16,8.4,1,$-bet,15,3,m
s35,experience,9,0.8,4,2.8,4,p-bet,30,3,l
s35,experience,10,0.1428571,28,17.8,3,$-bet,21,4,m
s35,experience,11,0.1428571,28,18.9,3,$-bet,7,5,xs
s35,experience,12,0.2,16,13,1,$-bet,5,4,xs
s35,experience,14,0.2,16,7.8,1,$-bet,15,4,m
s35,experience,15,0.1428571,28,8,3,$-bet,42,3,l
s35,experience,16,0.8571429,4.7,2.4,6,p-bet,7,5,xs
s35,experience,18,0.8571429,4.7,3.9,6,p-bet,21,3,m
s35,experience,19,0.8333333,2.4,0.8,5,p-bet,18,3,m
s35,experience,20,0.1428571,28,4.8,3,$-bet,42,3,l
s35,experience,21,0.8571429,4.7,2.2,6,p-bet,7,4,xs
s35,experience,22,0.8333333,2.4,0.9,5,p-bet,18,3,m
s35,experience,23,0.8571429,4.7,3.9,6,p-bet,42,3,l
s35,experience,25,0.8,4,2.7,4,p-bet,5,3,xs
s35,experience,27,0.8,4,1.9,4,p-bet,10,3,s
s35,experience,30,0.8333333,2.4,0.8,5,p-bet,36,3,l
s35,experience,31,0.8333333,2.4,0.8,5,p-bet,12,3,s
s35,experience,32,0.8333333,2.4,1.9,5,p-bet,18,3,m
s35,experience,34,0.16666667,12,7.8,2,$-bet,18,3,m
s35,experience,35,0.1428571,28,13.7,3,$-bet,14,3,s
s35,experience,36,0.8571429,4.7,2.3,6,p-bet,42,3,l
s35,experience,37,0.2,16,5.6,1,$-bet,10,3,s
s35,experience,38,0.16666667,12,7.5,2,$-bet,12,3,s
s35,experience,39,0.1428571,28,3.6,3,$-bet,7,3,xs
s35,experience,40,0.8571429,4.7,2.4,6,p-bet,14,3,s
s35,experience,42,0.16666667,12,5.6,2,$-bet,18,3,m
s35,experience,43,0.8,4,1.8,4,p-bet,10,3,s
s35,experience,44,0.16666667,12,7.8,2,$-bet,12,3,s
s35,experience,47,0.8,4,2.7,4,p-bet,5,3,xs
s35,experience,48,0.16666667,12,8.9,2,$-bet,6,3,xs
s35,experience,49,0.8,4,3.9,4,p-bet,15,3,m
s35,experience,50,0.8,4,1,4,p-bet,15,4,m
s35,experience,51,0.1428571,28,24.5,3,$-bet,14,3,s
s35,experience,52,0.2,16,7.9,1,$-bet,10,3,s
s35,experience,53,0.8571429,4.7,3.7,6,p-bet,14,3,s
s35,experience,54,0.8,4,1,4,p-bet,30,3,l
s35,experience,55,0.16666667,12,9,2,$-bet,6,3,xs
s35,experience,56,0.8333333,2.4,1.2,5,p-bet,36,3,l
s35,experience,57,0.8571429,4.7,2.7,6,p-bet,21,3,m
s35,experience,58,0.1428571,28,12,3,$-bet,14,3,s
s35,experience,59,0.8571429,4.7,1.9,6,p-bet,21,3,m
s35,experience,60,0.16666667,12,5.6,2,$-bet,36,3,l
s35,experience,61,0.16666667,12,7,2,$-bet,6,3,xs
s35,experience,63,0.1428571,28,13.6,3,$-bet,21,3,m
s35,experience,64,0.2,16,8,1,$-bet,10,3,s
s35,experience,65,0.8333333,2.4,1.7,5,p-bet,36,3,l
s35,experience,66,0.8571429,4.7,2.2,6,p-bet,42,3,l
s35,experience,67,0.2,16,6.6,1,$-bet,30,3,l
s35,experience,69,0.1428571,28,24.3,3,$-bet,7,3,xs
s35,experience,70,0.8,4,1,4,p-bet,10,3,s
s35,experience,71,0.2,16,5,1,$-bet,30,3,l
s35,experience,72,0.8333333,2.4,1,5,p-bet,6,3,xs
s35,experience,73,0.8,4,2,4,p-bet,15,2,m
s35,experience,74,0.8333333,2.4,1,5,p-bet,6,3,xs
s35,experience,75,0.8333333,2.4,1,5,p-bet,12,3,s
s35,experience,76,0.1428571,28,8,3,$-bet,21,3,m
s35,experience,77,0.8571429,4.7,2.2,6,p-bet,14,3,s
s35,experience,79,0.2,16,7.7,1,$-bet,5,3,xs
s35,experience,81,0.8333333,2.4,1,5,p-bet,6,3,xs
s35,experience,82,0.2,16,9,1,$-bet,15,3,m
s35,experience,83,0.16666667,12,8,2,$-bet,12,3,s
s35,experience,84,0.2,16,7.8,1,$-bet,30,4,l
s35,experience,85,0.16666667,12,4.6,2,$-bet,36,3,l
s35,experience,86,0.8571429,4.7,2,6,p-bet,7,3,xs
s35,experience,87,0.16666667,12,8,2,$-bet,18,3,m
s35,experience,88,0.16666667,12,9,2,$-bet,36,3,l
s35,experience,90,0.8,4,2,4,p-bet,5,3,xs
s35,description,1,0.857,4.7,2.7,6,p-bet,,3,--
s35,description,2,0.8,4,4,4,p-bet,,3,--
s35,description,3,0.857,4.7,3.9,6,p-bet,,3,--
s35,description,4,0.143,28,2.5,3,$-bet,,3,--
s35,description,5,0.143,28,4,3,$-bet,,3,--
s35,description,6,0.857,4.7,3,6,p-bet,,3,--
s35,description,7,0.2,16,4,1,$-bet,,3,--
s35,description,8,0.8,4,1.8,4,p-bet,,3,--
s35,description,9,0.2,16,2,1,$-bet,,3,--
s35,description,10,0.833,2.4,0.8,5,p-bet,,3,--
s35,description,11,0.8,4,1.8,4,p-bet,,3,--
s35,description,12,0.167,12,3,2,$-bet,,3,--
s35,description,13,0.167,12,2.8,2,$-bet,,3,--
s35,description,14,0.833,2.4,1.2,5,p-bet,,3,--
s35,description,15,0.143,28,9.9,3,$-bet,,3,--
s35,description,16,0.2,16,4,1,$-bet,,3,--
s35,description,17,0.167,12,3.5,2,$-bet,,3,--
s35,description,18,0.833,2.4,0.8,5,p-bet,,3,--
s36,experience,1,0.1428571,28,4,3,$-bet,21,3,m
s36,experience,2,0.2,16,6,1,$-bet,5,5,xs
s36,experience,3,0.2,16,6,1,$-bet,5,5,xs
s36,experience,5,0.8571429,4.7,4.2,6,p-bet,14,5,s
s36,experience,6,0.8,4,3.6,4,p-bet,15,5,m
s36,experience,8,0.16666667,12,2,2,$-bet,36,5,l
s36,experience,10,0.16666667,12,4,2,$-bet,12,4,s
s36,experience,11,0.8333333,2.4,2,5,p-bet,12,5,s
s36,experience,12,0.8571429,4.7,4.2,6,p-bet,7,5,xs
s36,experience,13,0.1428571,28,10,3,$-bet,14,3,s
s36,experience,14,0.8,4,3.4,4,p-bet,15,5,m
s36,experience,15,0.8571429,4.7,4.2,6,p-bet,21,5,m
s36,experience,16,0.8333333,2.4,2,5,p-bet,18,4,m
s36,experience,17,0.8571429,4.7,4.5,6,p-bet,42,5,l
s36,experience,18,0.1428571,28,4,3,$-bet,42,5,l
s36,experience,19,0.8,4,3.2,4,p-bet,10,4,s
s36,experience,20,0.8571429,4.7,4,6,p-bet,21,4,m
s36,experience,21,0.8333333,2.4,2,5,p-bet,36,5,l
s36,experience,24,0.8571429,4.7,3.5,6,p-bet,21,3,m
s36,experience,25,0.8,4,3,4,p-bet,5,4,xs
s36,experience,26,0.8,4,2.8,4,p-bet,30,5,l
s36,experience,28,0.16666667,12,2,2,$-bet,12,4,s
s36,experience,29,0.16666667,12,1.8,2,$-bet,12,5,s
s36,experience,30,0.8,4,3,4,p-bet,10,5,s
s36,experience,31,0.8333333,2.4,2,5,p-bet,36,5,l
s36,experience,32,0.2,16,6,1,$-bet,15,4,m
s36,experience,33,0.16666667,12,2,2,$-bet,6,4,xs
s36,experience,34,0.8333333,2.4,0.5,5,p-bet,18,4,m
s36,experience,35,0.2,16,3.5,1,$-bet,30,4,l
s36,experience,36,0.2,16,3.8,1,$-bet,10,5,s
s36,experience,37,0.8333333,2.4,1.8,5,p-bet,6,3,xs
s36,experience,38,0.16666667,12,2,2,$-bet,18,4,m
s36,experience,39,0.8333333,2.4,2,5,p-bet,18,5,m
s36,experience,40,0.1428571,28,4,3,$-bet,7,4,xs
s36,experience,41,0.1428571,28,6,3,$-bet,42,5,l
s36,experience,43,0.8571429,4.7,4.2,6,p-bet,42,5,l
s36,experience,45,0.8333333,2.4,2,5,p-bet,36,4,l
s36,experience,46,0.2,16,3.6,1,$-bet,15,4,m
s36,experience,47,0.1428571,28,5,3,$-bet,14,3,s
s36,experience,48,0.8571429,4.7,4.1,6,p-bet,14,4,s
s36,experience,49,0.1428571,28,7,3,$-bet,42,5,l
s36,experience,52,0.8333333,2.4,1.6,5,p-bet,12,4,s
s36,experience,54,0.8,4,3.2,4,p-bet,15,3,m
s36,experience,55,0.8571429,4.7,4,6,p-bet,14,4,s
s36,experience,56,0.8571429,4.7,4.1,6,p-bet,7,4,xs
s36,experience,57,0.16666667,12,2.5,2,$-bet,6,3,xs
s36,experience,59,0.16666667,12,1.8,2,$-bet,18,4,m
s36,experience,62,0.1428571,28,4,3,$-bet,21,5,m
s36,experience,63,0.2,16,3,1,$-bet,5,3,xs
s36,experience,64,0.1428571,28,6,3,$-bet,7,2,xs
s36,experience,65,0.8571429,4.7,3.2,6,p-bet,42,5,l
s36,experience,66,0.8,4,2,4,p-bet,5,5,xs
s36,experience,67,0.8333333,2.4,1.6,5,p-bet,6,3,xs
s36,experience,68,0.8,4,3,4,p-bet,30,5,l
s36,experience,70,0.1428571,28,4,3,$-bet,21,4,m
s36,experience,71,0.8333333,2.4,1.6,5,p-bet,12,3,s
s36,experience,73,0.2,16,3,1,$-bet,10,3,s
s36,experience,74,0.16666667,12,1.5,2,$-bet,6,3,xs
s36,experience,75,0.1428571,28,6,3,$-bet,7,4,xs
